Price,Close,Dividends,High,Low,Open,Stock Splits,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,,,
2021-04-16,130.5509796142578,0.0,131.04725481288563,129.69464764958488,130.68721289515452,0.0,84922400
2021-04-19,131.2127227783203,0.0,131.82578016694794,129.75307364221177,129.9184987625058,0.0,94264200
2021-04-20,129.52920532226562,0.0,131.88410306298763,128.26417368348118,131.38782793049364,0.0,94812300
2021-04-21,129.90872192382812,0.0,130.15199668398512,127.76790700410929,128.7993896114448,0.0,68847100
2021-04-22,128.39068603515625,0.0,130.54122653689166,127.8749447465964,129.46108603950333,0.0,84566500
2021-04-23,130.70668029785156,0.0,131.48514771146148,128.60478264515086,128.60478264515086,0.0,78657500
2021-04-26,131.09588623046875,0.0,131.42673629598994,129.96708793224363,131.20292770440926,0.0,66905100
2021-04-27,130.77479553222656,0.0,131.76736083305914,130.5023289552631,131.3781122600293,0.0,66015800
2021-04-28,129.98654174804688,0.0,131.3878064201636,129.4999923395791,130.69689972688315,0.0,107760100
2021-04-29,129.8892822265625,0.0,133.38271977828063,128.88699119854815,132.79885429572334,0.0,151101000
2021-04-30,127.92362976074219,0.0,129.96712921001927,127.54412165956818,128.2350137894491,0.0,109839500
2021-05-03,128.97451782226562,0.0,130.4633727552625,128.283625938946,128.48796838679135,0.0,75135100
2021-05-04,124.41071319580078,0.0,127.95280060042849,123.29164779323206,127.66086791309522,0.0,137564700
2021-05-05,124.65399169921875,0.0,126.94076551104096,124.5274840738415,125.72439172337612,0.0,84000900
2021-05-06,126.24987030029297,0.0,126.25959594495404,123.71007387822482,124.44963120105919,0.0,78128300
2021-05-07,126.92245483398438,0.22,127.94593245749884,126.2108752190309,127.54629547170842,0.0,78973300
2021-05-10,123.64728546142578,0.0,126.26936319427197,123.60829449035425,126.14265555263232,0.0,88071200
2021-05-11,122.73099517822266,0.0,123.08189896287028,119.67026787217047,120.38183991469329,0.0,126142800
2021-05-12,119.6702880859375,0.0,121.4930768252382,119.16342036759427,120.28438654552215,0.0,112172300
2021-05-13,121.81475830078125,0.0,122.96496595514449,121.1226852750631,121.43460561674969,0.0,105861300
2021-05-14,124.23212432861328,0.0,124.66101753625983,122.67252280548946,123.06242504546209,0.0,81918000
2021-05-17,123.08191680908203,0.0,123.72525662054227,122.0096912267483,123.61803331863223,0.0,74244600
2021-05-18,121.6977767944336,0.0,123.78374532662899,121.62954445690447,123.36460169987382,0.0,63342900
2021-05-19,121.54181671142578,0.0,121.76600548369002,119.75801895076617,120.050447495282,0.0,92612000
2021-05-20,124.09567260742188,0.0,124.49532449020155,121.94147161685788,122.06819413421118,0.0,76857100
2021-05-21,122.26313018798828,0.0,124.76824225453443,122.04868358173061,124.59278661639331,0.0,79295400
2021-05-24,123.89097595214844,0.0,124.70977148763245,122.76026751533502,122.82849985689472,0.0,63092900
2021-05-25,123.69603729248047,0.0,125.08019086281091,123.13067931563903,124.59280739844195,0.0,72009500
2021-05-26,123.64728546142578,0.0,124.17365241574042,123.228141818366,123.75450877268065,0.0,56575900
2021-05-27,122.11693572998047,0.0,124.41735116472775,121.92198829453461,123.2476516785167,0.0,94625600
2021-05-28,121.4638442993164,0.0,122.62380153028337,121.405361560534,122.39960530367183,0.0,71311100
2021-06-01,121.14218139648438,0.0,122.18516577367905,120.81076927511776,121.92198599710954,0.0,67637100
2021-06-02,121.9024658203125,0.0,122.07792145343016,120.9179717914318,121.14216055572481,0.0,59278900
2021-06-03,120.42085266113281,0.0,121.6977752920281,120.02120080570538,121.53206925104124,0.0,76229200
2021-06-04,122.7115249633789,0.0,122.97471215998662,120.72303005127523,120.93747667465416,0.0,75169300
2021-06-07,122.72126007080078,0.0,123.13065406520676,121.67827588309044,122.98443979955707,0.0,71057600
2021-06-08,123.54005432128906,0.0,125.21663622404847,123.02343700167279,123.4035896495703,0.0,74403800
2021-06-09,123.92021179199219,0.0,124.52456067367201,123.32561251203367,123.99819373222839,0.0,56877900
2021-06-10,122.92595672607422,0.0,124.95344236430199,122.7602506959565,123.81297704481983,0.0,71186400
2021-06-11,124.1346435546875,0.0,124.22237508614661,122.91620377217826,123.33534735483208,0.0,53522400
2021-06-14,127.18565368652344,0.0,127.2441364345247,123.8617527922061,124.59281688929634,0.0,96906500
2021-06-15,126.36685180664062,0.0,127.30262029411195,126.1231638006209,126.65928038857137,0.0,62746300
