Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
1986-06-30,0.0650731697678566,0.06666021636382553,0.06242809210790837,0.06295710763989801,62352000
1986-07-01,0.0650731697678566,0.0650731697678566,0.06454415423586694,0.0650731697678566,47577600
1986-07-02,0.0650731697678566,0.0650731697678566,0.06454415423586694,0.0650731697678566,52617600
1986-07-03,0.06613121181726456,0.06666022743713197,0.06560219619739714,0.06560219619739714,14140800
1986-07-07,0.06348612159490585,0.0661311991891509,0.06348612159490585,0.0661311991891509,14054400
1986-07-08,0.06189907342195511,0.06348611993705876,0.061369449440790105,0.06348611993705876,14256000
1986-07-09,0.05925342068076134,0.0618991081671409,0.05872440487877982,0.0618991081671409,46137600
1986-07-10,0.057666338980197906,0.0597824009296855,0.055021261543338404,0.0592533854423136,46886400
1986-07-11,0.05925342068076134,0.06031145228472436,0.0576663732748168,0.0576663732748168,17395200
1986-07-14,0.05845988169312477,0.05978242317409143,0.05766636043723932,0.05766636043723932,28598400
1986-07-15,0.05925342068076134,0.06031145228472436,0.0576663732748168,0.05845989470735447,13190400
1986-07-16,0.061369478702545166,0.06136947870254517,0.05978243143071702,0.05978243143071702,9360000
1986-07-17,0.06242809444665909,0.06242809444665909,0.060840439315050183,0.0613694548668584,6940800
1986-07-18,0.06295711547136307,0.06348613106915889,0.06084044460394262,0.06242809987356725,12326400
1986-07-21,0.06295711547136307,0.06401514666695472,0.06295711547136307,0.06295711547136307,3513600
1986-07-22,0.0650731697678566,0.0650731697678566,0.06295710763989801,0.06295710763989801,10512000
1986-07-23,0.06348612159490585,0.0661311991891509,0.06348612159490585,0.06507316815145289,20793600
1986-07-24,0.06560216844081879,0.06666019923289593,0.06454413764874165,0.06454413764874165,14140800
1986-07-25,0.06613121181726456,0.06666022743713197,0.06560219619739714,0.06560219619739714,20448000
1986-07-28,0.06454414129257202,0.06613118757028422,0.06454414129257202,0.06613118757028422,11808000
1986-07-29,0.06295711547136307,0.06507317786254636,0.06189908427577142,0.06454416226475054,14054400
1986-07-30,0.06084045022726059,0.0629571212903192,0.05872438764049536,0.0629571212903192,26409600
1986-07-31,0.060311414301395416,0.06136944523902458,0.06031141430139541,0.060840429770209994,15638400
1986-08-01,0.059782400727272034,0.06084043169843351,0.05925338524169129,0.06031141621285277,12902400
1986-08-04,0.059782400727272034,0.059782400727272034,0.05819535427052981,0.059782400727272034,12441600
1986-08-05,0.05925342068076134,0.06031145228472436,0.05925342068076133,0.05978243648274285,2822400
1986-08-06,0.05872439965605736,0.059782431165923126,0.057666368146191596,0.059253415410990246,18316800
1986-08-07,0.058195389807224274,0.059253421424466934,0.05766637399860294,0.058724405615845604,3657600
1986-08-08,0.05872439965605736,0.059782431165923126,0.05819538390112448,0.05819538390112448,4147200
1986-08-11,0.06084045022726059,0.061369465873951895,0.05978241893387798,0.05978241893387798,7948800
1986-08-12,0.06242809444665909,0.06242809444665909,0.060840439315050183,0.060840439315050183,9993600
1986-08-13,0.06295711547136307,0.06295711547136307,0.06189908427577142,0.06242809987356725,6883200
1986-08-14,0.06454414129257202,0.06507315671847608,0.06295709501485983,0.06295709501485983,20131200
1986-08-15,0.0648086667060852,0.06507317221157968,0.06401514110786766,0.06454415665972367,6105600
1986-08-18,0.06401516497135162,0.06507319646947515,0.06401516497135162,0.06480869086537865,12787200
1986-08-19,0.06401516497135162,0.06427967511631688,0.0629571334732281,0.06401516497135162,20390400
1986-08-20,0.06348612159490585,0.06401513711375487,0.06348612159490585,0.06401513711375487,20764800
1986-08-21,0.06348612159490585,0.06454415263260388,0.06348612159490585,0.06348612159490585,49536000
1986-08-22,0.06242809444665909,0.06401514110208373,0.0613694548668584,0.06348612555027551,5760000
1986-08-25,0.06242809444665909,0.06242809444665909,0.0613694548668584,0.06242809444665909,2419200
1986-08-26,0.06189907342195511,0.06242808892698966,0.061899073421955116,0.06242808892698966,10857600
1986-08-27,0.06189907342195511,0.06242808892698966,0.061369449440790105,0.061899073421955116,9532800
1986-08-28,0.06189907342195511,0.06242808892698966,0.061899073421955116,0.061899073421955116,3427200
1986-08-29,0.060311414301395416,0.06242808465274255,0.059253383363766246,0.061899069183927964,25430400
1986-09-02,0.05872439965605736,0.06031144692085601,0.057930873753223644,0.06031144692085601,5212800
1986-09-03,0.05713735520839691,0.05819538677042857,0.055550307865349424,0.05819538677042857,18316800
1986-09-04,0.06189907342195511,0.061899073421955116,0.05819535641058283,0.05819535641058283,39427200
1986-09-05,0.06454414129257202,0.06454414129257202,0.06136944026110818,0.061899064163051694,26352000
1986-09-08,0.06401516497135162,0.06507319646947515,0.06401516497135162,0.06454418072041339,9619200
1986-09-09,0.0650731697678566,0.06666021636382553,0.0640151387038773,0.0640151387038773,37526400
1986-09-10,0.06401516497135162,0.06560221221853692,0.06401516497135162,0.06507319646947515,10886400
1986-09-11,0.061369478702545166,0.06454418172262205,0.06136947870254517,0.064015165965346,35654400
1986-09-12,0.059782400727272034,0.061899071145703075,0.059782400727272034,0.06136944718401425,24451200
1986-09-15,0.06084045022726059,0.06084045022726059,0.05872438764049536,0.05978241893387798,22492800
1986-09-16,0.06084045022726059,0.061369465873951895,0.05978241893387798,0.06084045022726059,5184000
1986-09-17,0.06242809444665909,0.06348612555027551,0.06031142376324197,0.060840439315050183,8035200
1986-09-18,0.06295711547136307,0.06401514666695472,0.06242809987356725,0.06242809987356725,5356800
1986-09-19,0.06295711547136307,0.06348613106915889,0.06242809987356725,0.06295711547136307,2505600
1986-09-22,0.06242809444665909,0.0629571099984673,0.06242809444665909,0.0629571099984673,4492800
1986-09-23,0.06348612159490585,0.06401513711375487,0.06242809055720783,0.06242809055720783,5961600
1986-09-24,0.06269262731075287,0.06348614865684357,0.062428117168143504,0.06348614865684357,4780800
1986-09-25,0.061369478702545166,0.0629571344507939,0.06136947870254517,0.06269262884259029,5155200
1986-09-26,0.061369478702545166,0.061899102936241804,0.06084046294526912,0.06136947870254517,2332800
1986-09-29,0.059782400727272034,0.06136944718401425,0.059782400727272034,0.06136944718401425,6192000
1986-09-30,0.059782400727272034,0.06084043169843351,0.059782400727272034,0.059782400727272034,5184000
1986-10-01,0.05925342068076134,0.060840468086705866,0.05819538907679831,0.05978243648274285,32428800
1986-10-02,0.05925342068076134,0.06031145228472436,0.05872440487877982,0.05925342068076133,22723200
1986-10-03,0.059782400727272034,0.06031141621285277,0.05925338524169129,0.05925338524169129,14716800
1986-10-06,0.06454414129257202,0.06560217214438015,0.06136944026110818,0.06136944026110818,85334400
1986-10-07,0.06586673110723495,0.0671892683850203,0.06454418928858027,0.06454418928858027,59788800
1986-10-08,0.0677182599902153,0.0685117811649724,0.06507318183957879,0.0658667075552036,119606400
1986-10-09,0.06983432918787003,0.0714219847063285,0.0677182664650354,0.0677182664650354,92563200
1986-10-10,0.07300903648138046,0.07459608362638925,0.06877630228498503,0.0698343337149909,76752000
1986-10-13,0.06983432918787003,0.07300903174845447,0.06983432918787003,0.07300903174845447,27129600
1986-10-14,0.0708923488855362,0.07142197295543956,0.07036333329186523,0.07036333329186523,12873600
1986-10-15,0.07406707853078842,0.07459609432163924,0.07089237530922429,0.07089237530922429,63532800
1986-10-16,0.07406707853078842,0.07459609432163924,0.0735380627399376,0.07406707853078842,21859200
1986-10-17,0.07618310302495956,0.07671211400642441,0.07406704093563299,0.07406704093563299,124444800
1986-10-20,0.07671211659908295,0.07777014767950478,0.07459605897910623,0.07618310559973898,43545600
1986-10-21,0.07988622784614563,0.07988622784614563,0.07724115408977687,0.07724115408977687,112377600
1986-10-22,0.07988622784614563,0.08067975360575062,0.07935721672756625,0.07988622784614563,54576000
1986-10-23,0.07988622784614563,0.08041524804646094,0.07909271116827657,0.07988622784614563,70444800
1986-10-24,0.07935720682144165,0.07988621787398481,0.07724114444779939,0.07988621787398481,101376000
1986-10-27,0.0820029079914093,0.0820029079914093,0.07988622779688123,0.07988622779688123,125654400
1986-10-28,0.08385445177555084,0.08517699766823242,0.08200290387292047,0.08200290387292047,142646400
1986-10-29,0.08147388696670532,0.08411896977640414,0.08041524718287144,0.08385445513821917,53222400
1986-10-30,0.08306091278791428,0.08411894376832227,0.08094485082709829,0.08147386177643577,44380800
1986-10-31,0.0820029079914093,0.08411897062789375,0.08147388779142023,0.08306093930965153,63734400
1986-11-03,0.08358995616436005,0.08411897640065374,0.08253192477350922,0.08253192477350922,42192000
1986-11-04,0.08676403015851974,0.08676403015851974,0.08358993672415456,0.08358993672415456,54403200
1986-11-05,0.0920548215508461,0.0925838418203754,0.08623503551832168,0.08676405578785099,45100800
1986-11-06,0.09417085349559784,0.09628691571433318,0.09152578026304575,0.09205479127686252,72576000
1986-11-07,0.09364186227321625,0.0946998936062014,0.09205481073287047,0.09417087339884078,44323200
1986-11-10,0.08993813395500183,0.09364185640555642,0.08940911378078996,0.09364185640555642,28684800
1986-11-11,0.09046775847673416,0.09152578969513608,0.09046775847673416,0.09046775847673416,11894400
1986-11-12,0.09046775847673416,0.09258382091353799,0.08940910970034689,0.09046775847673416,34156800
1986-11-13,0.08914459496736526,0.09099676015512807,0.08888008946049283,0.0904677491413832,30211200
1986-11-14,0.08993813395500183,0.08993813395500183,0.0872930512474135,0.08914460823455178,18720000
1986-11-17,0.09046775847673416,0.09152578969513608,0.08888009863201347,0.0899381298504154,24307200
1986-11-18,0.08570601791143417,0.09099678327816857,0.08570601791143417,0.09046777212999757,59673600
1986-11-19,0.0888800397515297,0.08940905046940864,0.0857059481990688,0.0857059481990688,48729600
1986-11-20,0.09575788676738739,0.09575788676738738,0.08888008125692806,0.08888008125692806,98179200
1986-11-21,0.09893197566270828,0.09999062418784671,0.09628690278532565,0.09628690278532565,91065600
1986-11-24,0.10686785727739334,0.10739686840007955,0.0957579153255739,0.09893200930689923,173836800
1986-11-25,0.1079259142279625,0.10845492547624505,0.10633886231963853,0.10686788264965924,95788800
1986-11-26,0.10686785727739334,0.108454899727188,0.10686785727739334,0.10792588860450178,38793600
1986-11-28,0.1052807942032814,0.10739685662550134,0.10422277207390644,0.10686784556081387,41328000
1986-12-01,0.10316471010446548,0.1058097828027503,0.10263569011576913,0.10528076281405395,40291200
1986-12-02,0.10369371622800827,0.10580977792171452,0.10369371622800828,0.10369371622800828,28771200
1986-12-03,0.10290021449327469,0.10475177117162686,0.10263570899114838,0.10369374008138763,35164800
1986-12-04,0.10422280430793762,0.10528082676453777,0.10210674123126165,0.10290025807371177,42508800
1986-12-05,0.10369371622800827,0.1047517470748614,0.10369371622800828,0.10422273619230078,107510400
1986-12-08,0.10263567417860031,0.1047517356413411,0.10104863262241016,0.10369370490997071,22665600
1986-12-09,0.10210668295621872,0.10316471389070986,0.10157766294810681,0.10263569388259797,16099200
1986-12-10,0.10290021449327469,0.10316472907713499,0.10104866689665651,0.10210669798689576,27590400
1986-12-11,0.10369371622800827,0.10422273619230078,0.10263568538115515,0.10290019082243547,11635200
1986-12-12,0.09999068081378937,0.10369378675558572,0.09999068081378937,0.10369378675558572,25286400
1986-12-15,0.09734494239091873,0.10051964405064337,0.09575789125826947,0.09999063306091611,50774400
1986-12-16,0.09840302169322968,0.09999068208037382,0.09787400136242161,0.09787400136242161,77299200
1986-12-17,0.09946102648973465,0.09999065515437976,0.09840299519476878,0.09840299519476878,23356800
1986-12-18,0.10025519132614136,0.10051969696023028,0.09893203651573959,0.09946105686565594,12672000
1986-12-19,0.10263567417860031,0.10369370490997071,0.10051961271585952,0.10051961271585952,56592000
1986-12-22,0.10369371622800827,0.1047517470748614,0.10263568538115515,0.10263568538115515,18316800
1986-12-23,0.10475179553031921,0.10475179553031921,0.1036937641940483,0.1036937641940483,23788800
1986-12-24,0.10448727011680603,0.10475177563019053,0.10422276460342154,0.10475177563019053,7027200
1986-12-26,0.10422280430793762,0.10528082676453777,0.10422280430793762,0.10448730992208766,3715200
1986-12-29,0.09999068081378937,0.10528082956443041,0.09999068081378937,0.10422280707969266,41702400
1986-12-30,0.10104871541261673,0.10157772667086061,0.0989320346579575,0.09999068381439064,25401600
1986-12-31,0.10210668295621872,0.1036937248170891,0.10104865202172757,0.10104865202172757,23356800
1987-01-02,0.10104871541261673,0.10316477860906892,0.10051969507263452,0.10210674701084282,12643200
1987-01-05,0.10686785727739334,0.10792588860450178,0.10051966931474268,0.1010486895191649,48499200
1987-01-06,0.10845496505498886,0.10898398557806636,0.10633890112616179,0.1068679216492393,40032000
1987-01-07,0.11427471041679382,0.11427471041679382,0.1084549238083028,0.1084549238083028,60998400
1987-01-08,0.1179778203368187,0.11903646949287365,0.11480372554327432,0.11480372554327432,61488000
1987-01-09,0.12273960560560226,0.12326862607496208,0.1174488378440893,0.11797784923170855,63705600
1987-01-12,0.13067534565925598,0.13173337661029272,0.1216814695584807,0.12273950050951746,128793600
1987-01-13,0.12697170674800873,0.12961739886023668,0.12485564347211509,0.12961739886023668,76320000
1987-01-14,0.12697170674800873,0.1275007180261128,0.12432662311227234,0.12697170674800873,69465600
1987-01-15,0.13384947180747986,0.1370235656655107,0.12697166451299177,0.12697166451299177,117014400
1987-01-16,0.13067534565925598,0.13384942943063344,0.1280296552647012,0.13384942943063344,65433600
1987-01-19,0.1354365199804306,0.1354365199804306,0.12802969268237402,0.1306753838501526,88243200
1987-01-20,0.13755254447460175,0.14072724585399518,0.13490746251432922,0.1354364825390769,95760000
1987-01-21,0.14337237179279327,0.1470754860913029,0.13490751244185287,0.13755259538103634,108489600
1987-01-22,0.15765699744224548,0.1581860085166325,0.1391402384966874,0.14337235433698908,116035200
1987-01-23,0.1428433507680893,0.16400519344270492,0.1428433507680893,0.15765700572609376,317894400
1987-01-26,0.1454884558916092,0.14707550770469074,0.1391402758844959,0.14390141316026528,116553600
1987-01-27,0.15130822360515594,0.15342427729242117,0.14548843797318717,0.14548843797318717,114105600
1987-01-28,0.15183718502521515,0.15395324697457524,0.14707543262217834,0.15130816499700864,76723200
1987-01-29,0.1454884558916092,0.15342429618822478,0.14231437042892137,0.15183726253861848,79228800
1987-01-30,0.15474683046340942,0.15501132695402645,0.1433723733950376,0.14548843613733772,104169600
1987-02-02,0.15448231995105743,0.1576570226259609,0.15448231995105743,0.15474683461223898,46915200
1987-02-03,0.15183718502521515,0.15606930892393533,0.14919210304764854,0.15448225792104878,59328000
1987-02-04,0.15236620604991913,0.15289521703138398,0.15025014396059255,0.15183719506845428,31737600
1987-02-05,0.15130822360515594,0.15342427729242117,0.1497211810692729,0.1523662549896568,42652800
1987-02-06,0.1457529515028,0.1521017482370249,0.1449594257001304,0.15130822243435532,45619200
1987-02-09,0.14443038403987885,0.14548841525919742,0.14363686743669124,0.14548841525919742,136080000
1987-02-10,0.14495941996574402,0.14495941996574402,0.14125631483600287,0.1444303997576461,44668800
1987-02-11,0.15183718502521515,0.15183718502521515,0.14548838161929176,0.14548838161929176,60307200
1987-02-12,0.16241809725761414,0.16321162277416018,0.15183718791505543,0.15183718791505543,185731200
1987-02-13,0.16083109378814697,0.16453418932433805,0.15712798008848625,0.16241812694788474,81763200
1987-02-17,0.16188913583755493,0.16241814695596907,0.15712799944488406,0.1608311136007267,70732800
1987-02-18,0.15183718502521515,0.16453415611575287,0.15130816499700864,0.16188908321991924,128592000
1987-02-19,0.1454884558916092,0.15130824224034542,0.14390141316026528,0.15130824224034542,317750400
1987-02-20,0.14390131831169128,0.14548835999698057,0.1417852566768178,0.14548835999698057,87897600
1987-02-23,0.15289518237113953,0.15501124398077007,0.14072722418061726,0.14390131659506308,125913600
1987-02-24,0.16030211746692657,0.16083114685820796,0.1528952882290476,0.1528952882290476,120816000
1987-02-25,0.15765699744224548,0.16321165913198504,0.15659835773547903,0.16030207097765092,65001600
1987-02-26,0.16347618401050568,0.16823793786376456,0.15448230496960624,0.15765700733663207,145209600
1987-02-27,0.16241809725761414,0.16453415924724815,0.15977302431143817,0.1634761373341643,37555200
1987-03-02,0.15765699744224548,0.16241813343866934,0.15659835773547903,0.16241813343866934,79516800
1987-03-03,0.15765699744224548,0.15924404882887688,0.15554031742323465,0.15765699744224548,81100800
1987-03-04,0.16876693069934845,0.16929594174966084,0.15712797921716376,0.15765699026747618,98179200
1987-03-05,0.17670270800590515,0.18040582041722164,0.16876687291978412,0.16876687291978412,128188800
1987-03-06,0.17617374658584595,0.17776079780236467,0.1719410045595154,0.17670275760352938,63561600
1987-03-09,0.1729990839958191,0.17670279768102737,0.17194104355701242,0.1761737865433603,38275200
1987-03-10,0.17828987538814545,0.18040593841242214,0.17247007997235894,0.17299910935103452,74102400
1987-03-11,0.18093496561050415,0.18199298813436526,0.1788189023993051,0.18093496561050415,43862400
1987-03-12,0.18172845244407654,0.1830509893957905,0.17670280112947973,0.18093492664035357,71337600
1987-03-13,0.17511512339115143,0.18305096144788344,0.17141200959365363,0.1817284246980921,105120000
1987-03-16,0.17405714094638824,0.17458615218944362,0.1687669921888821,0.17458615218944362,88473600
1987-03-17,0.17987696826457977,0.1809349909365356,0.17352816018410894,0.17405717152008685,54547200
1987-03-18,0.1893998086452484,0.1909868422017138,0.18093493946541406,0.18093493946541406,119347200
1987-03-19,0.19310297071933746,0.19310297071933746,0.18622576848084088,0.18939987299921182,62812800
1987-03-20,0.19098681211471558,0.1931028746867909,0.18992878991041356,0.1931028746867909,38246400
1987-03-23,0.18966427445411682,0.19363188494822975,0.1878127265228917,0.19098681128548778,67478400
1987-03-24,0.19098681211471558,0.1920448524824889,0.18516703610608704,0.18516703610608704,69609600
1987-03-25,0.1901933252811432,0.19204489176259076,0.1888707881735235,0.19098685117841002,33840000
1987-03-26,0.18887071311473846,0.19045776427856484,0.18834170211461895,0.19019324969677118,33379200
1987-03-27,0.19416087865829468,0.19839360240355708,0.1899287543074734,0.1899287543074734,120873600
1987-03-30,0.2047424167394638,0.2047424167394638,0.18728369050665775,0.19416088838022713,186134400
1987-03-31,0.2047424167394638,0.2095035523316681,0.20209672587068464,0.20209672587068464,125337600
1987-04-01,0.19257378578186035,0.2089744855827548,0.19151574584155148,0.20474236214844724,259430400
1987-04-02,0.2010386884212494,0.20527143060030295,0.19574854172660258,0.19574854172660258,159955200
1987-04-03,0.21109065413475037,0.21214867644706967,0.20103873379226306,0.20103873379226306,155606400
1987-04-06,0.2100326120853424,0.211619663705404,0.20632951585649612,0.2110906525532078,98956800
1987-04-07,0.19892263412475586,0.21003255554191957,0.19892263412475586,0.21003255554191957,73728000
1987-04-08,0.2047424167394638,0.2068584790208289,0.1989226415303714,0.1989226415303714,106214400
1987-04-09,0.2010386884212494,0.2047424195635321,0.19945165531093678,0.2047424195635321,71568000
1987-04-10,0.2023613005876541,0.20262579709923728,0.20050973418920082,0.20103874537584138,43372800
1987-04-13,0.19574859738349915,0.20209678612012746,0.19468995745100745,0.20209678612012746,50256000
1987-04-14,0.19892263412475586,0.20209671834690232,0.1925738299590778,0.19574853173914125,87379200
1987-04-15,0.2031547874212265,0.20527146767199655,0.2005097135962071,0.2005097135962071,95961600
1987-04-16,0.20844560861587524,0.21267771660575155,0.2026258130559753,0.2031548242842754,188092800
1987-04-20,0.20262564718723297,0.21056148116408355,0.20209663639197953,0.20844543798306978,100310400
1987-04-21,0.20580042898654938,0.20738748016277525,0.19839360287869814,0.2026257272396551,113184000
1987-04-22,0.20844560861587524,0.2089746198441753,0.20580051614742353,0.20580051614742353,74678400
1987-04-23,0.20844560861587524,0.21056165352907555,0.20527150491912344,0.20844560861587524,48326400
1987-04-24,0.20950359106063843,0.21056161331517326,0.20580047684282218,0.2084455688061036,54172800
1987-04-27,0.20950359106063843,0.21109064260591284,0.20580047684282218,0.20950359106063843,53107200
1987-04-28,0.22484628856182098,0.22537531792482476,0.20738755671676018,0.20950361967835135,111081600
1987-04-29,0.21849752962589264,0.2306654972246929,0.2184975296258926,0.22484631875795175,85161600
1987-04-30,0.2200845628976822,0.2248463182063385,0.21532342514724584,0.2184975290898548,88041600
1987-05-01,0.22220048308372498,0.22272951217588446,0.21743934839854712,0.2200844212054831,37843200
1987-05-04,0.2264333814382553,0.22802043348848444,0.22114261459721152,0.22220063718837896,34531200
1987-05-05,0.24495002627372742,0.24495002627372742,0.2269622714146346,0.2269622714146346,110995200
1987-05-06,0.23913021385669708,0.24706606862252514,0.23807219191615175,0.24495000657796767,153504000
1987-05-07,0.2502402067184448,0.25076921780310846,0.2375432323111593,0.23913026556515027,289699200
1987-05-08,0.2676989436149597,0.2714026752148883,0.25076922608621705,0.25076922608621705,150048000
1987-05-11,0.260292112827301,0.2676989402114933,0.26002761636133076,0.2676989402114933,127382400
1987-05-12,0.2512981593608856,0.26293770693176366,0.2475950467334978,0.2602920167101825,148464000
